Track ID,Track Name,Artist,Album,Release Date,Genre,Popularity,Explicit,Danceability,Energy,Key,Key_Mode,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Artist_Followers
SP-004681,Eternal Flame,Musician_Rock_017,Album_Musician_Rock_017_02,2020-10-16,Rock,93,True,0.3084,0.715,6,F#-Minor,-5.6161,0,0.023,0.0873,0.0373,0.0736,0.3475,180.9,184425,4,294402
SP-004682,Rising Sun,Musician_Metal_007,Album_Musician_Metal_007_06,2019-01-03,Metal,66,True,0.3697,0.8097,9,A-Minor,-7.1129,0,0.1286,0.0,0.1396,0.272,0.1185,167.2,185328,4,127411
SP-004683,Silver Moon,Musician_Metal_013,Album_Musician_Metal_013_05,2022-07-20,Metal,72,False,0.4377,0.9237,10,A#-Major,-2.4161,1,0.0903,0.0108,0.0899,0.2904,0.3843,92.6,250774,4,24866
SP-004684,Diamond Eyes Remix,Musician_Pop_011,Album_Musician_Pop_011_05,2023-06-30,Pop,82,True,0.8715,0.7001,6,F#-Major,-5.5402,1,0.1437,0.5986,0.0054,0.3348,0.5669,130.3,243202,4,2932
SP-004685,Shadow Dance,Musician_Latin_010,Album_Musician_Latin_010_06,2020-04-15,Latin,39,False,0.7212,0.9255,1,C#-Major,-9.0058,1,0.1402,0.1148,0.0,0.4731,0.9043,152.9,207472,4,35415
SP-004686,Crystal Rain,Musician_Country_014,Album_Musician_Country_014_06,2019-05-06,Country,44,False,0.4334,0.3765,11,B-Minor,-7.8094,0,0.0,0.3594,0.0626,0.1217,0.7096,122.9,213622,4,375370
SP-004687,Dark Paradise Live,Musician_R&B_014,Album_Musician_R&B_014_05,2018-06-27,R&B,64,False,0.5443,0.7282,3,D#-Minor,-6.8845,0,0.0745,0.0375,0.0,0.217,0.8498,81.0,242127,4,14412605
SP-004688,Starlight Extended Mix,Musician_Hip-Hop_006,Album_Musician_Hip-Hop_006_05,2022-03-15,Hip-Hop,86,False,0.8037,0.6369,6,F#-Minor,-8.6856,0,0.0791,0.0158,0.0245,0.0813,0.4427,108.3,146366,4,2257
SP-004689,Golden Hour,Musician_Hip-Hop_006,Album_Musician_Hip-Hop_006_04,2017-07-05,Hip-Hop,74,False,0.7386,0.7392,11,B-Major,-3.9959,1,0.2095,0.1039,0.0306,0.1489,0.341,92.5,205721,4,2257
SP-004690,Falling Stars,Musician_Electronic_002,Album_Musician_Electronic_002_07,2023-01-18,Electronic,27,False,0.7546,0.8879,3,D#-Minor,-4.3242,0,0.0485,0.0579,0.5545,0.2392,0.0,148.8,192674,4,3359
SP-004691,Ruby Tuesday,Musician_Hip-Hop_004,Album_Musician_Hip-Hop_004_02,2022-06-19,Hip-Hop,74,False,0.7856,0.7722,5,F-Major,-4.8386,1,0.2342,0.0,0.0293,0.3115,0.3998,125.4,234514,4,28927
SP-004692,Whispering Wind Acoustic,Musician_Pop_004,Album_Musician_Pop_004_04,2020-09-22,Pop,44,False,0.8637,0.6545,5,F-Major,-8.925,1,0.0227,0.2815,0.0,0.2939,0.6949,93.7,186818,4,70
SP-004693,Wild Heart Remix,Musician_R&B_001,Album_Musician_R&B_001_07,2016-06-09,R&B,68,False,0.8447,0.6117,8,G#-Minor,-7.1629,0,0.0,0.4726,0.0,0.2819,0.3198,92.8,241170,4,2374295
SP-004694,Sunset Boulevard Live,Musician_Electronic_014,Album_Musician_Electronic_014_07,2016-02-16,Electronic,56,False,0.7358,0.6501,7,G-Minor,-0.9385,0,0.038,0.0142,0.5679,0.1626,0.2913,122.9,288960,4,271202
SP-004695,Frozen Lake,Musician_R&B_011,Album_Musician_R&B_011_02,2018-09-28,R&B,61,True,0.7745,0.6609,10,A#-Minor,-5.3632,0,0.1046,0.4472,0.0045,0.0554,0.6646,93.9,189486,4,2390
SP-004696,Velvet Sky Live,Musician_Latin_004,Album_Musician_Latin_004_04,2016-07-21,Latin,68,False,0.8255,0.6404,8,G#-Minor,-5.9204,0,0.0708,0.3249,0.0253,0.1868,1.0,99.4,209005,4,437
SP-004697,Endless Summer,Musician_Country_015,Album_Musician_Country_015_04,2017-12-18,Country,48,False,0.6998,0.407,5,F-Major,-10.7215,1,0.0341,0.3515,0.03,0.2134,0.6673,160.7,226479,4,88345
SP-004698,Fading Light,Musician_Hip-Hop_010,Album_Musician_Hip-Hop_010_05,2014-11-23,Hip-Hop,48,False,0.7011,0.8087,3,D#-Major,-8.087,1,0.065,0.101,0.0334,0.0691,0.5898,130.5,161674,4,165328
SP-004699,Frozen Tears Live,Musician_Country_009,Album_Musician_Country_009_03,2015-02-22,Country,85,False,0.4764,0.6595,9,A-Major,-6.652,1,0.0267,0.1649,0.0838,0.2484,0.3835,152.4,179937,4,7146
SP-004700,Thunder Road,Musician_Electronic_017,Album_Musician_Electronic_017_02,2021-10-23,Electronic,52,False,0.7103,0.4563,6,F#-Major,-1.6404,1,0.1118,0.0343,0.5606,0.2972,0.6922,101.7,237977,4,22905
SP-004701,River Flow Acoustic,Musician_Hip-Hop_008,Album_Musician_Hip-Hop_008_01,2019-10-22,Hip-Hop,86,True,0.8692,0.7054,2,D-Major,-9.5969,1,0.3771,0.1257,0.0,0.0747,0.6059,115.2,160991,4,58530
SP-004702,Winter Storm,Musician_Hip-Hop_003,Album_Musician_Hip-Hop_003_07,2018-03-06,Hip-Hop,79,False,0.8269,0.9404,5,F-Major,-11.8583,1,0.2131,0.2229,0.0406,0.0,0.4351,76.6,259188,4,41800
SP-004703,Midnight Dreams Remix,Musician_Latin_006,Album_Musician_Latin_006_04,2022-09-01,Latin,54,False,0.7242,0.6891,4,E-Minor,-1.7524,0,0.0584,0.1578,0.0277,0.1282,0.4522,113.5,206379,4,74
SP-004704,Summer Breeze,Musician_Hip-Hop_003,Album_Musician_Hip-Hop_003_01,2016-09-18,Hip-Hop,84,False,0.7875,0.7503,4,E-Major,-9.4404,1,0.264,0.0143,0.0115,0.0336,0.7441,120.1,235874,4,41800
SP-004705,Silver Lining Radio Edit,Musician_Jazz_001,Album_Musician_Jazz_001_06,2022-06-05,Jazz,48,False,0.6281,0.4084,1,C#-Major,-20.0949,1,0.0568,0.585,0.7677,0.1652,0.2617,162.5,253803,4,12304
SP-004706,City Lights,Musician_Country_006,Album_Musician_Country_006_04,2022-11-19,Country,51,True,0.6879,0.4071,8,G#-Minor,-6.2298,0,0.0507,0.4982,0.0467,0.1504,0.7877,100.0,184983,4,99775
SP-004707,Silent Echo Radio Edit,Musician_Rock_007,Album_Musician_Rock_007_04,2022-04-02,Rock,48,False,0.4097,0.9048,3,D#-Minor,-11.8979,0,0.0549,0.4373,0.0,0.1107,0.3262,106.6,326243,3,29050
SP-004708,Velvet Sky,Musician_R&B_007,Album_Musician_R&B_007_03,2019-10-26,R&B,80,False,0.5703,0.5887,11,B-Major,-3.6714,1,0.0946,0.6607,0.0291,0.0875,0.0,92.8,239197,4,309326
SP-004709,River Flow Acoustic,Musician_Jazz_016,Album_Musician_Jazz_016_02,2019-11-21,Jazz,8,False,0.2117,0.2679,9,A-Minor,-14.2696,0,0.0861,0.5391,0.0208,0.0521,0.4466,123.6,339794,4,10141
SP-004710,Electric Pulse,Musician_Jazz_010,Album_Musician_Jazz_010_07,2021-06-23,Jazz,12,True,0.5986,0.3822,2,D-Major,-15.5396,1,0.0333,0.7105,0.6934,0.0889,0.2433,129.2,419024,4,23312
SP-004711,Falling Stars Acoustic,Musician_Hip-Hop_006,Album_Musician_Hip-Hop_006_03,2016-06-07,Hip-Hop,76,False,0.8441,0.7747,6,F#-Major,-4.933,1,0.255,0.3075,0.0,0.0796,0.7741,74.5,245652,4,2257
SP-004712,Spring Rain,Musician_Hip-Hop_002,Album_Musician_Hip-Hop_002_05,2022-05-13,Hip-Hop,90,False,0.841,0.7706,5,F-Major,-7.8551,1,0.2394,0.0,0.0101,0.1936,1.0,80.9,268212,4,1162
SP-004713,Silent Echo,Musician_Electronic_021,Album_Musician_Electronic_021_06,2022-12-19,Electronic,50,False,0.7348,0.77,3,D#-Minor,-5.4824,0,0.0851,0.0582,0.124,0.1736,0.5925,135.1,289419,4,855
SP-004714,Lost Highway,Musician_Hip-Hop_009,Album_Musician_Hip-Hop_009_04,2020-02-14,Hip-Hop,80,False,0.7707,0.9356,11,B-Minor,-6.1006,0,0.1516,0.1229,0.0,0.1284,0.6846,105.4,280046,4,7988
SP-004715,Ocean Wave,Musician_R&B_018,Album_Musician_R&B_018_04,2023-10-17,R&B,59,False,0.6461,0.6716,9,A-Minor,-11.4609,0,0.1405,0.1334,0.0,0.1795,0.2663,65.1,216579,4,32412
SP-004716,Winter Storm Live,Musician_Classical_026,Album_Musician_Classical_026_05,2016-05-09,Classical,44,False,0.325,0.1139,4,E-Major,-25.0937,1,0.0245,0.9514,0.8527,0.1186,0.4467,125.3,398086,4,549
SP-004717,Silent Echo,Musician_Pop_009,Album_Musician_Pop_009_01,2016-06-03,Pop,68,False,0.4386,0.4971,11,B-Major,-3.8955,1,0.0684,0.2892,0.0667,0.2035,0.5687,107.5,188132,4,21563
SP-004718,Spring Rain,Musician_Latin_003,Album_Musician_Latin_003_02,2017-12-08,Latin,76,False,0.7912,0.6844,9,A-Major,-3.8918,1,0.1481,0.0,0.0088,0.3971,0.6208,134.3,231350,4,255970
SP-004719,Dark Paradise Remix,Musician_Country_015,Album_Musician_Country_015_03,2015-04-03,Country,35,False,0.5054,0.5385,10,A#-Major,-5.5189,1,0.0569,0.4396,0.0983,0.162,0.2594,121.4,221766,4,88345
SP-004720,Ocean Wave,Musician_Jazz_007,Album_Musician_Jazz_007_03,2014-07-30,Jazz,45,False,0.44,0.4357,6,F#-Major,-12.6866,1,0.0816,1.0,0.2371,0.0,0.7875,107.6,358578,4,216422
SP-004721,Autumn Leaves,Musician_Pop_011,Album_Musician_Pop_011_05,2022-08-03,Pop,73,False,0.8537,0.7797,3,D#-Minor,-10.5125,0,0.0111,0.2358,0.0064,0.2648,0.6808,167.2,227041,4,2932
SP-004722,Iron Heart,Musician_Jazz_016,Album_Musician_Jazz_016_02,2014-12-21,Jazz,56,False,0.5754,0.4171,3,D#-Major,-13.7272,1,0.1,0.6221,0.4432,0.2117,0.394,109.6,294360,4,10141
SP-004723,Neon Lights Acoustic,Musician_Rock_020,Album_Musician_Rock_020_06,2022-11-03,Rock,42,False,0.5747,0.6318,6,F#-Major,-9.4695,1,0.0,0.0,0.0203,0.4043,0.3724,115.1,227945,4,606657
SP-004724,Eternal Flame,Musician_Pop_011,Album_Musician_Pop_011_03,2022-04-03,Pop,70,False,0.6901,0.7204,10,A#-Major,-6.9957,1,0.0778,0.0,0.0333,0.2176,0.3824,142.3,203953,4,2932
SP-004725,Endless Summer,Musician_Jazz_004,Album_Musician_Jazz_004_01,2019-06-03,Jazz,50,False,0.3115,0.5486,11,B-Major,-12.1072,1,0.0759,0.7847,0.1734,0.0734,0.3549,117.4,302928,4,1615436
SP-004726,Silver Lining,Musician_Electronic_006,Album_Musician_Electronic_006_05,2021-09-17,Electronic,36,False,0.7391,0.9918,0,C-Major,-4.7652,1,0.0874,0.0523,0.9894,0.1499,0.1623,126.2,262520,4,5299
SP-004727,Silent Echo Live,Musician_Electronic_020,Album_Musician_Electronic_020_07,2023-08-05,Electronic,54,False,0.7364,1.0,0,C-Minor,-7.0124,0,0.0,0.0,0.3408,0.1408,0.5308,111.4,268857,4,223212
SP-004728,Frozen Lake,Musician_Country_017,Album_Musician_Country_017_06,2015-03-24,Country,41,False,0.6218,0.5333,1,C#-Minor,-7.2485,0,0.0,0.6295,0.0,0.1369,0.5628,100.2,183467,4,171065
SP-004729,Lost Highway,Musician_Classical_026,Album_Musician_Classical_026_02,2018-01-09,Classical,49,False,0.2885,0.3141,5,F-Major,-11.4672,1,0.0982,1.0,0.8212,0.1225,0.5055,123.8,153511,4,549
SP-004730,Diamond Eyes Extended Mix,Musician_Electronic_003,Album_Musician_Electronic_003_03,2014-02-07,Electronic,82,False,0.8439,0.6893,8,G#-Minor,-4.635,0,0.1357,0.1332,0.7786,0.0295,0.2183,98.7,231206,4,10393
SP-004731,Mountain High,Musician_Pop_005,Album_Musician_Pop_005_05,2015-04-21,Pop,60,False,0.7466,0.4993,0,C-Minor,-4.8667,0,0.0676,0.1509,0.0062,0.2227,0.577,94.8,202090,4,107
SP-004732,Dark Paradise,Musician_Jazz_020,Album_Musician_Jazz_020_03,2020-06-21,Jazz,45,True,0.4285,0.2455,1,C#-Major,-17.61,1,0.0714,0.813,0.2965,0.2809,0.6769,104.7,304339,4,14666
SP-004733,Crimson Tide Remix,Musician_Rock_009,Album_Musician_Rock_009_04,2022-05-10,Rock,60,True,0.5543,0.9127,4,E-Major,-4.8767,1,0.0357,0.138,0.0308,0.307,0.1261,151.9,260723,4,1813
SP-004734,River Flow,Musician_Rock_010,Album_Musician_Rock_010_07,2019-06-13,Rock,40,False,0.4646,0.6403,2,D-Minor,-6.0608,0,0.0994,0.0913,0.0769,0.1266,0.6211,106.6,260156,4,391
SP-004735,Golden Hour,Musician_Pop_007,Album_Musician_Pop_007_03,2016-05-22,Pop,65,False,0.6948,0.6843,5,F-Major,-3.311,1,0.0309,0.0582,0.0,0.3134,0.6079,120.6,186778,4,160172
SP-004736,Spring Rain,Musician_Pop_006,Album_Musician_Pop_006_02,2014-06-25,Pop,58,True,0.6025,0.4983,3,D#-Major,-7.2013,1,0.0394,0.161,0.0,0.2935,0.6529,97.6,193117,4,8967
SP-004737,Silent Echo,Musician_Jazz_013,Album_Musician_Jazz_013_03,2022-02-21,Jazz,40,False,0.5454,0.3266,3,D#-Minor,-10.0042,0,0.0848,0.722,0.9168,0.2249,0.5835,182.2,215592,4,94753
SP-004738,Ocean Wave,Musician_Country_010,Album_Musician_Country_010_05,2018-12-21,Country,82,True,0.6453,0.4894,7,G-Minor,-7.8265,0,0.0049,0.0,0.0,0.0897,0.7961,82.6,227088,4,16105
SP-004739,Velvet Sky,Musician_Electronic_012,Album_Musician_Electronic_012_07,2020-08-26,Electronic,79,False,0.9531,0.7583,7,G-Major,-4.2225,1,0.1338,0.0038,0.4762,0.2218,0.7646,112.4,305884,4,530
SP-004740,Autumn Leaves,Musician_Classical_007,Album_Musician_Classical_007_05,2023-03-25,Classical,51,False,0.3556,0.0,10,A#-Major,-18.3675,1,0.0157,0.7681,0.6501,0.1822,0.2217,96.6,60000,4,475613
SP-004741,Ruby Tuesday,Musician_Electronic_009,Album_Musician_Electronic_009_05,2023-07-13,Electronic,46,False,0.7857,0.9485,2,D-Minor,-3.0667,0,0.0209,0.1077,0.7467,0.2084,0.4306,134.7,193368,4,1932
SP-004742,Thunder Road Acoustic,Musician_Jazz_011,Album_Musician_Jazz_011_02,2017-04-05,Jazz,64,False,0.5431,0.3344,2,D-Major,-15.451,1,0.0136,0.5645,0.0,0.174,0.4928,162.3,137180,4,375335
SP-004743,Dark Paradise,Musician_Rock_010,Album_Musician_Rock_010_06,2018-04-12,Rock,100,False,0.3621,0.8622,5,F-Major,-7.7717,1,0.0192,0.1624,0.142,0.3128,0.4256,111.7,230331,4,391
SP-004744,Ruby Tuesday,Musician_Pop_002,Album_Musician_Pop_002_05,2014-04-01,Pop,100,False,0.7778,0.6413,5,F-Major,-4.2477,1,0.1256,0.186,0.0849,0.0773,0.6024,129.1,187206,4,28967
SP-004745,Silver Lining,Musician_Jazz_013,Album_Musician_Jazz_013_06,2022-04-03,Jazz,47,False,0.5063,0.0339,11,B-Major,-20.3626,1,0.0786,0.2778,0.434,0.1324,0.4474,84.7,268818,4,94753
SP-004746,Frozen Tears,Musician_Hip-Hop_011,Album_Musician_Hip-Hop_011_04,2021-12-14,Hip-Hop,50,False,0.7891,0.48,1,C#-Major,-3.987,1,0.1973,0.0155,0.032,0.3311,0.4676,90.2,238820,4,144418
SP-004747,Whispering Wind Live,Musician_Classical_025,Album_Musician_Classical_025_01,2014-04-19,Classical,0,False,0.4348,0.0,2,D-Minor,-20.361,0,0.0741,1.0,1.0,0.2356,0.1122,95.8,216163,4,55544
SP-004748,Iron Heart,Musician_Rock_007,Album_Musician_Rock_007_02,2022-09-18,Rock,67,False,0.5197,0.8342,2,D-Major,-6.3127,1,0.0,0.0,0.0,0.22,0.1535,107.3,254769,4,29050
SP-004749,Paper Walls Remix,Musician_R&B_005,Album_Musician_R&B_005_03,2020-12-25,R&B,76,False,0.6052,0.4686,0,C-Major,-6.4201,1,0.1006,0.3987,0.0,0.0,0.7184,129.1,159491,4,2112133
SP-004750,Velvet Sky,Musician_R&B_002,Album_Musician_R&B_002_06,2022-07-12,R&B,70,False,0.6,0.4449,8,G#-Minor,-7.4253,0,0.178,0.4413,0.0,0.3639,0.6234,71.1,241547,4,908263
SP-004751,Golden Hour,Musician_R&B_018,Album_Musician_R&B_018_03,2022-06-24,R&B,71,False,0.4324,0.4374,5,F-Major,-8.2502,1,0.0,0.5333,0.0418,0.0952,0.6386,119.1,194950,4,32412
SP-004752,Winter Storm Live,Musician_Rock_016,Album_Musician_Rock_016_02,2018-06-06,Rock,63,False,0.6215,0.5454,4,E-Minor,-4.396,0,0.0688,0.2015,0.1085,0.5121,0.2498,135.4,222955,4,438
SP-004753,Wild Heart Live,Musician_Latin_010,Album_Musician_Latin_010_06,2019-04-13,Latin,54,False,0.8274,0.6652,0,C-Major,-6.9617,1,0.0,0.3089,0.0,0.22,0.8831,97.4,230295,4,35415
SP-004754,Wild Heart,Musician_Pop_008,Album_Musician_Pop_008_05,2022-08-08,Pop,57,False,0.7007,0.726,0,C-Minor,-7.9159,0,0.0499,0.0,0.0249,0.0,0.7804,110.0,203952,4,711457
SP-004755,Frozen Lake,Musician_Jazz_015,Album_Musician_Jazz_015_02,2017-05-12,Jazz,14,False,0.4453,0.4796,10,A#-Major,-14.4898,1,0.0462,0.9953,0.7397,0.0161,0.3088,95.7,349176,4,7
SP-004756,Mountain High,Musician_Metal_006,Album_Musician_Metal_006_01,2019-11-20,Metal,21,False,0.5145,1.0,0,C-Minor,-2.6121,0,0.093,0.0434,0.1985,0.2742,0.4205,98.1,206729,4,177596
SP-004757,Purple Haze,Musician_Hip-Hop_003,Album_Musician_Hip-Hop_003_01,2016-02-24,Hip-Hop,41,False,0.771,0.4873,1,C#-Minor,-2.9271,0,0.0,0.1359,0.0197,0.1966,0.4635,96.7,201805,3,41800
SP-004758,Moonlight Sonata Acoustic,Musician_Metal_006,Album_Musician_Metal_006_01,2018-08-26,Metal,68,False,0.6442,0.8752,0,C-Major,-4.5868,1,0.1005,0.0163,0.1363,0.4605,0.1499,182.4,239701,4,177596
SP-004759,City Lights,Musician_Pop_007,Album_Musician_Pop_007_02,2016-12-01,Pop,47,False,0.6959,0.6087,5,F-Major,-4.9841,1,0.0031,0.454,0.0,0.2323,0.743,128.0,194508,4,160172
SP-004760,Lost Highway Extended Mix,Musician_Hip-Hop_008,Album_Musician_Hip-Hop_008_03,2019-12-04,Hip-Hop,65,False,0.7746,0.8791,8,G#-Major,-9.8472,1,0.2295,0.2612,0.0568,0.39,0.6476,90.1,227001,4,58530
SP-004761,Frozen Lake,Musician_Jazz_004,Album_Musician_Jazz_004_04,2017-02-25,Jazz,35,False,0.2072,0.1664,11,B-Minor,-8.1184,0,0.0151,0.6113,0.5628,0.2294,0.4459,101.2,302943,4,1615436
SP-004762,Northern Lights,Musician_Pop_005,Album_Musician_Pop_005_03,2017-02-04,Pop,100,False,0.7902,0.6669,8,G#-Minor,-8.038,0,0.0805,0.4733,0.0,0.301,0.5411,146.8,155862,4,107
SP-004763,Broken Glass Remix,Musician_Latin_020,Album_Musician_Latin_020_04,2016-04-27,Latin,58,True,0.8067,0.8723,0,C-Major,-7.3776,1,0.0006,0.0562,0.0,0.2662,0.6083,96.7,253058,4,7797
SP-004764,Starlight,Musician_Classical_015,Album_Musician_Classical_015_07,2015-03-27,Classical,70,False,0.2869,0.1128,11,B-Major,-16.9388,1,0.0636,0.9209,0.6763,0.1457,0.6579,130.7,294907,4,2281
SP-004765,Dark Paradise,Musician_Hip-Hop_014,Album_Musician_Hip-Hop_014_03,2021-02-25,Hip-Hop,74,False,0.7879,0.4905,6,F#-Major,-8.603,1,0.0868,0.0181,0.0107,0.288,0.2111,100.0,291592,4,8861
SP-004766,Falling Stars Live,Musician_Hip-Hop_001,Album_Musician_Hip-Hop_001_05,2019-08-06,Hip-Hop,100,False,0.696,0.6337,1,C#-Major,-11.7628,1,0.0483,0.1203,0.0088,0.1257,0.5542,107.6,235771,4,1353038
SP-004767,Northern Lights Live,Musician_Latin_007,Album_Musician_Latin_007_05,2017-06-16,Latin,35,False,0.7534,0.7941,5,F-Minor,-3.242,0,0.1181,0.0,0.0,0.3686,0.9182,50.0,283623,3,49927
SP-004768,Purple Haze,Musician_Pop_003,Album_Musician_Pop_003_05,2018-04-09,Pop,89,False,0.8942,0.5855,6,F#-Major,-12.5167,1,0.0891,0.1247,0.0,0.1259,0.3513,98.2,288500,4,79256
SP-004769,Paper Walls Remix,Musician_Pop_003,Album_Musician_Pop_003_07,2017-11-27,Pop,87,True,0.6631,0.483,4,E-Major,-4.7064,1,0.0817,0.4026,0.0,0.3199,0.5072,135.4,153487,4,79256
SP-004770,City Lights,Musician_Jazz_003,Album_Musician_Jazz_003_04,2023-05-28,Jazz,59,False,0.6656,0.1721,0,C-Minor,-12.7752,0,0.0124,0.5708,0.3927,0.2981,0.3023,50.0,151551,4,87358
SP-004771,Iron Heart,Musician_Latin_019,Album_Musician_Latin_019_07,2015-03-08,Latin,40,True,0.7994,0.5401,7,G-Major,-8.6574,1,0.0696,0.4486,0.0,0.1316,0.7678,137.8,185214,4,5171
SP-004772,Iron Heart Remix,Musician_Rock_004,Album_Musician_Rock_004_02,2022-09-27,Rock,40,False,0.3971,0.7101,5,F-Major,-7.09,1,0.0745,0.021,0.0,0.295,0.3371,117.1,227098,4,24395
SP-004773,Rising Sun,Musician_Hip-Hop_008,Album_Musician_Hip-Hop_008_05,2019-03-27,Hip-Hop,60,False,0.737,0.7878,4,E-Minor,-5.6144,0,0.2838,0.0,0.0,0.2249,0.2652,87.2,233279,4,58530
SP-004774,Thunder Road Remix,Musician_Hip-Hop_005,Album_Musician_Hip-Hop_005_05,2022-12-27,Hip-Hop,62,False,0.629,0.6886,9,A-Minor,0.0,0,0.1032,0.0,0.0231,0.1882,0.6055,87.2,253237,4,1063
SP-004775,Northern Lights,Musician_Rock_004,Album_Musician_Rock_004_04,2017-05-09,Rock,26,False,0.4016,0.7346,3,D#-Minor,-9.9932,0,0.0,0.0,0.0765,0.4381,0.0,133.1,260666,4,24395
SP-004776,Crimson Tide,Musician_Pop_007,Album_Musician_Pop_007_02,2014-10-24,Pop,79,False,0.6773,0.6941,1,C#-Major,-6.8886,1,0.057,0.2938,0.0448,0.3794,0.4514,129.0,169322,4,160172
SP-004777,Whispering Wind Remix,Musician_Rock_019,Album_Musician_Rock_019_04,2021-02-03,Rock,42,False,0.4,0.658,4,E-Minor,-5.5452,0,0.0795,0.0,0.0077,0.4746,0.8049,165.8,250396,5,2509365
SP-004778,Dark Paradise Acoustic,Musician_Electronic_017,Album_Musician_Electronic_017_06,2018-10-14,Electronic,35,False,0.6149,0.7665,5,F-Minor,-9.3905,0,0.0088,0.036,0.4394,0.188,0.4278,123.3,225831,4,22905
SP-004779,Iron Heart,Musician_Latin_006,Album_Musician_Latin_006_03,2015-05-23,Latin,52,False,0.7594,1.0,11,B-Major,-6.8957,1,0.12,0.2136,0.0,0.2263,0.9165,125.9,229952,4,74
SP-004780,Golden Hour,Musician_Hip-Hop_007,Album_Musician_Hip-Hop_007_05,2021-07-07,Hip-Hop,65,False,0.7653,0.7154,3,D#-Major,-5.5371,1,0.3186,0.1324,0.0124,0.1619,0.4069,96.5,292082,4,70966
SP-004781,Dancing Shadows,Musician_Latin_005,Album_Musician_Latin_005_01,2015-06-08,Latin,81,False,0.6675,0.7239,7,G-Minor,-4.1263,0,0.0991,0.3908,0.0,0.0,0.4835,140.7,336475,4,3750
SP-004782,Falling Stars Acoustic,Musician_Hip-Hop_005,Album_Musician_Hip-Hop_005_07,2023-09-22,Hip-Hop,54,False,0.9158,0.8495,10,A#-Minor,-8.5051,0,0.2617,0.0623,0.0,0.1745,0.427,112.1,227549,4,1063
SP-004783,Purple Haze,Musician_Hip-Hop_009,Album_Musician_Hip-Hop_009_06,2022-09-24,Hip-Hop,82,False,0.8635,0.8592,1,C#-Minor,-3.8786,0,0.2174,0.0,0.001,0.1512,0.7252,128.9,188668,4,7988
SP-004784,Broken Glass Remix,Musician_Pop_002,Album_Musician_Pop_002_01,2014-10-14,Pop,57,False,0.9131,0.694,9,A-Minor,-2.1277,0,0.0576,0.3838,0.062,0.3751,0.7793,125.1,214537,4,28967
SP-004785,Winter Storm,Musician_Jazz_004,Album_Musician_Jazz_004_06,2023-03-28,Jazz,48,True,0.5067,0.0841,3,D#-Major,-17.3747,1,0.0743,0.6634,0.7168,0.2961,0.2436,131.2,313413,5,1615436
SP-004786,Northern Lights Live,Musician_R&B_017,Album_Musician_R&B_017_02,2019-12-06,R&B,86,False,0.5256,0.6932,4,E-Major,-10.9781,1,0.1486,0.2089,0.0057,0.2143,0.5219,104.2,157527,4,15164
SP-004787,Silver Moon Remix,Musician_R&B_016,Album_Musician_R&B_016_07,2023-07-23,R&B,63,False,0.7232,0.8299,11,B-Major,-7.1157,1,0.1549,0.5715,0.0359,0.2128,0.4868,104.7,173990,4,131573
SP-004788,Electric Pulse Acoustic,Musician_Rock_011,Album_Musician_Rock_011_05,2014-06-12,Rock,65,False,0.4023,0.6772,1,C#-Minor,-7.5309,0,0.072,0.2579,0.0556,0.367,0.5207,137.9,268676,4,1056
SP-004789,Starlight,Musician_Classical_019,Album_Musician_Classical_019_03,2017-08-26,Classical,41,False,0.2784,0.1328,4,E-Major,-19.0213,1,0.0698,0.9991,1.0,0.1433,0.4875,79.1,182966,4,31
SP-004790,Broken Glass,Musician_Country_014,Album_Musician_Country_014_02,2023-03-20,Country,74,False,0.5271,0.8991,11,B-Major,-8.5912,1,0.0668,0.3866,0.0124,0.122,0.5427,121.1,180247,4,375370
SP-004791,Desert Storm,Musician_Hip-Hop_003,Album_Musician_Hip-Hop_003_06,2014-08-04,Hip-Hop,39,False,0.7547,0.7616,0,C-Minor,-8.147,0,0.2109,0.1418,0.0,0.0081,0.6158,99.2,199762,4,41800
SP-004792,Diamond Eyes,Musician_Electronic_004,Album_Musician_Electronic_004_04,2022-01-20,Electronic,75,False,0.7942,0.6914,7,G-Major,-3.4936,1,0.0802,0.0,0.2336,0.3527,0.6882,120.1,272228,4,1303
SP-004793,Rising Sun,Musician_Country_013,Album_Musician_Country_013_06,2017-01-10,Country,65,True,0.3794,0.3678,5,F-Major,-10.7242,1,0.0428,0.0624,0.0873,0.2134,0.6903,141.2,212135,3,130484
SP-004794,Summer Breeze Radio Edit,Musician_Electronic_002,Album_Musician_Electronic_002_04,2017-08-26,Electronic,66,True,0.6888,0.9057,3,D#-Minor,-2.9417,0,0.0101,0.0,0.1447,0.2291,0.5467,130.4,283993,4,3359
SP-004795,Autumn Leaves,Musician_Country_016,Album_Musician_Country_016_03,2022-03-02,Country,55,False,0.5126,0.4625,7,G-Major,-7.8312,1,0.0776,0.16,0.1103,0.1543,0.4214,147.0,214258,4,63671
SP-004796,Desert Storm Acoustic,Musician_R&B_006,Album_Musician_R&B_006_05,2016-03-09,R&B,74,False,0.3887,0.3826,10,A#-Major,-5.8478,1,0.0588,0.2607,0.0426,0.0412,0.4825,100.9,211071,4,10396
SP-004797,Broken Glass,Musician_Rock_007,Album_Musician_Rock_007_07,2014-06-26,Rock,43,False,0.3687,0.8608,0,C-Minor,-8.7394,0,0.078,0.0542,0.0,0.3283,0.6139,98.9,246326,4,29050
